tier,locationLon,locationLat,xps,main_image_path,eng_cat,tags_count
3,-3.608467218650288,40.40955211684,500,data_main/4a60e7cb-7f57-40c9-a811-1c8183a33a9b/main.jpg,Low,12
1,-9.219583333333333,43.11197222222222,1000,data_main/4a6f4494-c67f-48b4-8ce0-66b8a84a9353/main.jpg,Mid,10
2,-3.7336705444044456,40.43388221712678,600,data_main/4a8cb8f2-4bb5-4edb-9c9c-ec48fbd625c9/main.jpg,Low,13
1,-8.793888888888889,42.322500000000005,1000,data_main/4ad2949f-3935-4512-adca-82bb6ae09609/main.jpg,High,10
2,-3.690036015115312,40.399909791771385,600,data_main/4b13f6d8-af07-4a8a-b93e-ef654cb42020/main.jpg,High,10
1,10.175928500000056,24.9640371,1000,data_main/4b1673d2-b71e-4813-9ac8-fe3c2e7d480c/main.jpg,High,4
1,-3.692991948393455,40.42288442710718,500,data_main/4b290ed0-94a4-40f1-9b5c-e11c1a4bc950/main.jpg,Mid,0
1,2.6422617997129736,39.57269379553084,500,data_main/4b36a3ed-3b28-4bc7-b975-1d48b586db03/main.jpg,Low,0
2,-3.6507587941024298,40.46278617142339,600,data_main/4b3737e1-c848-481d-9b25-5aa42799356f/main.jpg,Mid,10
1,-3.614088602922122,40.46019192847343,800,data_main/4b53370e-5a2f-4354-bd5e-91e20b8451bc/main.jpg,Low,13
1,-3.6896334432334106,40.41525235141795,900,data_main/4b7590ca-882a-4d6a-8121-c483175d744c/main.jpg,Mid,10
1,-3.6958357850745487,40.41869841803745,600,data_main/4b8b38fa-78b5-4ea8-a676-1de4e2b48caa/main.jpg,Mid,3
3,-3.7642678822319913,40.406946235812505,500,data_main/4bcb3fe6-0d47-4fe9-b3bd-ca018ce5804e/main.jpg,Mid,12
2,-3.687328012742586,40.41687869965985,600,data_main/4c0ae692-ce07-4a84-aa75-33e998a2c225/main.jpg,Low,13
2,-3.7106114421853977,40.41519930383812,700,data_main/4cd73b93-660e-4b18-a47b-fb2840545c5f/main.jpg,Mid,10
1,38.923953,37.224185,1000,data_main/4cff23d5-761a-4ec5-92d6-aa91166b8f91/main.jpg,High,2
1,97.786688,0.61626,1000,data_main/4d0800fd-b502-4272-9793-8aab410dc618/main.jpg,Low,5
2,-3.713269961976083,40.415649489849166,700,data_main/4d0b7afb-d43b-47c0-8cde-449c311afe50/main.jpg,Mid,13
1,13.833001541139195,45.18283360378548,1000,data_main/4dc142ca-2699-4241-a2ad-6a544bf580fc/main.jpg,High,2
2,-3.7275130656023454,40.43249770745624,700,data_main/4dd91a2e-c674-4b03-b255-977225e09c80/main.jpg,Low,13
1,-3.701388507604293,40.41662328914285,600,data_main/4de1c063-1671-4e66-aea2-c18dfc65d9d5/main.jpg,Mid,1
1,58.416280700000016,40.1893977,1000,data_main/4e008921-1f24-42ff-9787-457fcfb17365/main.jpg,Mid,4
1,-3.692021796072817,40.41238844862556,900,data_main/4e04cf0d-2cd2-44dd-97ef-82d3e9aac229/main.jpg,High,10
2,-3.7126319020401,40.41773451270585,600,data_main/4e52ca3f-e704-485a-8277-c8b1cd526c32/main.jpg,Low,13
1,-8.12052777777778,41.93413888888889,1000,data_main/4e56dc33-70b5-4c1b-b4eb-71fe987dfebe/main.jpg,Mid,10
2,-3.685347495507372,40.39374970077287,600,data_main/4e7d5324-2cff-470e-8753-aa36ef27b96a/main.jpg,Mid,12
2,-3.7126774084733696,40.44298464158624,700,data_main/4e8fd578-9a52-4822-b4d4-88086d500536/main.jpg,Low,13
1,-8.074972222222222,42.43138888888889,1000,data_main/4ef06252-7063-4d25-9d20-5f9ce99af19e/main.jpg,Mid,10
1,-3.72283076426576,40.43673428604297,800,data_main/4ef8100e-4b64-4c19-9a53-b198a6d7bd53/main.jpg,Low,13
1,-3.703395069431184,40.41707276759449,600,data_main/4f0f97a5-aa50-4f27-b26c-72909626fb7a/main.jpg,High,4
3,-3.606012519063477,40.40186890527728,500,data_main/4f3915fc-232b-4a68-b7fb-53efd82aef5d/main.jpg,Low,13
3,-3.711831413030568,40.37083820111855,500,data_main/4f5e6131-b900-430e-9fbd-1917aaf6f8a0/main.jpg,High,12
2,-3.7253460374639378,40.43270952270272,700,data_main/4fa1a8b0-f148-4da9-890a-6880ace84d60/main.jpg,High,13
2,-3.689961993220669,40.37816902697192,600,data_main/4facc709-39d8-4c2b-a82b-8fce2bac858c/main.jpg,High,13
1,-3.708914102505888,40.42726184114275,500,data_main/4fb2888e-d7cb-4778-bee3-66eca304d17c/main.jpg,High,0
2,-3.7212765072440672,40.43803228171412,700,data_main/4fbd91b8-8a0f-421b-b696-b6642569d2bd/main.jpg,High,13
2,-3.707596703829156,40.42090959335688,600,data_main/4fed7ef0-43cc-4d79-a9f8-12f357116e4f/main.jpg,Mid,10
2,-3.688757355335097,40.45937753587715,600,data_main/4ff531c8-0fe4-4001-9fed-70f2836115af/main.jpg,Low,13
3,-3.651489872602189,40.44946738556641,500,data_main/503e2b3b-95f0-4440-8604-2faa26f2e0ec/main.jpg,Low,12
2,-3.694874905668776,40.42428273262809,700,data_main/50475876-64a2-4327-9201-7a32f5610f81/main.jpg,Low,13
1,-0.9786821000000144,37.6039271,1000,data_main/505202b4-f00e-4530-86e9-32be4ca1f5c6/main.jpg,High,3
1,16.4401613,40.3779984,1000,data_main/505ca33d-c8c2-495f-b402-b04101f9d4ca/main.jpg,Mid,1
1,11.884459399999969,42.9855466,1000,data_main/5075ee34-b37c-4197-83d6-4c261a7627d6/main.jpg,Mid,4
1,-3.712643593674597,40.41884255225387,800,data_main/50c4b11f-9a82-4d88-b635-41268c97b406/main.jpg,Low,13
2,-3.7043831000607375,40.42133462385234,600,data_main/50eb1548-e91c-48a1-a26c-6a754dfa9a35/main.jpg,High,10
1,-8.140527777777777,42.28888888888888,1000,data_main/51af0b00-7cd1-4a62-8d10-adf8ed07ada2/main.jpg,High,10
2,-3.659176242434582,40.5022552628529,600,data_main/520bc921-5504-4802-b62b-c459c4c8210e/main.jpg,High,10
2,-3.7098473981902,40.41410840749491,600,data_main/5241c15d-43f2-4af5-9a5e-c4a0fdb2eda5/main.jpg,Mid,10
3,-3.65989068515619,40.37854273611192,500,data_main/528ea5b5-2232-410a-8876-979d711551ff/main.jpg,Low,13
2,-3.7242310084765817,40.41888766423028,600,data_main/52a6c6c5-3bbe-45db-bedf-72583bd76762/main.jpg,High,13
1,-3.71284028886576,40.42630982623611,800,data_main/52c137b8-ab26-402f-ac2d-5fc83bbab098/main.jpg,High,13
2,-3.705077433155404,40.41670875457392,600,data_main/52eea70c-65fe-4281-9cbb-bf8959c828b5/main.jpg,Mid,10
1,-3.200803800000017,40.3208948,1000,data_main/539bb975-ef02-4891-aa14-f19b35b7c0c2/main.jpg,Low,4
2,-3.728100505826692,40.44870119702885,600,data_main/5425b8ba-abd1-4070-9e26-f0b6dab43094/main.jpg,Low,13
1,-8.57525,42.386944444444445,1000,data_main/546587b8-6173-4c24-afab-94e4d138178b/main.jpg,Mid,10
2,-3.6741854493802326,40.4239561130967,600,data_main/548c6d8d-bea0-460f-996a-bac08c5f939a/main.jpg,Low,13
2,-3.670639232424646,40.42178754088281,600,data_main/549c79e3-0b17-4f3a-94bc-0b30ad14e580/main.jpg,Mid,10
2,-3.684144077483903,40.47553441307802,600,data_main/54d0c12f-8a0b-446c-8ac6-d6e97f589544/main.jpg,Low,13
1,3.0061319480794984,39.90244033297389,500,data_main/54d9d3f4-630b-4800-ac25-2d4d131f91e2/main.jpg,Low,0
1,44.5488663,41.4493594,1000,data_main/550015d8-05b0-495d-93b0-0a33ebebfb3a/main.jpg,Mid,4
1,-4.542280000000005,42.31717,1000,data_main/5519ddcd-9d36-43ee-beee-41b5f6f7bd79/main.jpg,Mid,3
1,-3.660857917096204,40.42476290600173,800,data_main/552fd663-27aa-4b91-b95d-7e4104064dff/main.jpg,Low,12
1,-9.132333333333332,42.89286111111111,1000,data_main/55397137-c4f3-4dd2-a460-79ec6dad7260/main.jpg,High,10
2,-3.7035598283891886,40.416988270957496,600,data_main/557d7f32-ea1f-432d-a9b4-8f0e98055012/main.jpg,Mid,13
1,-3.7249786225882384,40.39958559881672,800,data_main/558287f7-01e7-4c36-be19-04884a1c7db8/main.jpg,Low,13
2,-3.646155575001071,40.42662313663575,700,data_main/559b16a2-ceb3-4ce6-9cde-b8eff352d000/main.jpg,Mid,10
1,-3.682406998521523,40.40579968210415,900,data_main/55c62470-c89f-413b-ac7c-c39bc1c059a8/main.jpg,High,10
3,-3.658180134775765,40.390399459193006,500,data_main/561be427-bb12-4f34-b116-f76bb9bef45d/main.jpg,Low,13
1,-4.67591342525634,40.62168648309554,1000,data_main/5639f171-5582-47c8-9553-a60007a92f31/main.jpg,Mid,4
2,-3.705638132823516,40.41396658434898,600,data_main/5647a074-d89a-4e6a-a0a8-b6a3503b8760/main.jpg,Low,13
1,12.129560999999969,55.469503,1000,data_main/565326c8-5e1e-4cfc-9068-f7f00b857bc3/main.jpg,Mid,5
2,-3.660857917096204,40.42476290600173,600,data_main/56717f5f-5357-40ef-a9a3-6d8049e03ea9/main.jpg,Low,12
1,-3.657299519032924,40.37617007716607,800,data_main/569b8f12-baac-432f-aab1-4e282aa38d3c/main.jpg,High,13
2,-3.7050756479788833,40.419924992685935,600,data_main/56c6a916-4629-4e04-b444-25debbb5d4e2/main.jpg,Mid,10
2,-3.681532395264785,40.42119268639031,600,data_main/56d8137c-6bca-4010-ab6f-cc0c06f7d9cc/main.jpg,Low,12
1,-4.381475427192538,43.15053351834192,1000,data_main/571d33c5-6304-4466-bffc-b87e66bf2552/main.jpg,High,1
1,-7.86875,43.76877777777778,1000,data_main/5727e9ee-414d-4b89-a8c1-aa8e7796c024/main.jpg,Mid,10
1,-3.697805082819389,40.392292737187496,500,data_main/572ba9bf-663e-44df-9d63-611f290893fd/main.jpg,Mid,0
2,-3.757466901167237,40.47860017015228,600,data_main/57646df4-eb95-41d3-b3d9-52d0fdd9da63/main.jpg,High,10
1,-8.446805555555557,42.80813888888888,1000,data_main/5767ba56-6fd9-4057-a01d-d763c7166279/main.jpg,High,10
1,-3.712112723898967,40.4188007781277,800,data_main/576b9862-ddec-475c-9b2b-c8134eccc345/main.jpg,Low,13
2,-3.69944766764916,40.41940962687557,600,data_main/5785cd3e-28e4-4b55-9dc1-3e6aec070260/main.jpg,Mid,10
2,-3.761360271036638,40.41176029757209,600,data_main/57b8f245-aa3c-4a0a-9c40-388ca45aa102/main.jpg,Low,12
2,-3.7049639867882593,40.4205202700433,600,data_main/57c6b7c4-cd3e-4815-aa1c-4caaefe401a1/main.jpg,Mid,10
1,13.848450400000049,44.9604479,1000,data_main/58585b7d-5dbf-4782-9b70-4272aca771a3/main.jpg,High,4
1,-3.690477024013053,40.433202323795065,900,data_main/587023e8-2dfc-495e-af95-0e79296607e0/main.jpg,High,10
1,5.57150230000002,50.6404139,1000,data_main/58745658-7676-4b0b-bee4-6f72bbc06b04/main.jpg,Low,4
2,-3.681532395264785,40.42119268639031,700,data_main/587d1ef6-764a-480d-8734-31e94c6b0c92/main.jpg,Low,12
2,-3.697578292926501,40.43286115363137,600,data_main/587f0e67-7b97-4a57-b1bc-63537f3e6b5c/main.jpg,Low,13
1,-7.511083333333334,42.51961111111111,1000,data_main/58ae4101-759d-44db-96c1-895e92c03a4e/main.jpg,Mid,10
2,-3.702527516204676,40.427661245138005,600,data_main/58d4fecb-edb5-4aab-8aa1-96bfbf49da61/main.jpg,High,10
2,-3.702289040530893,40.42173475173144,600,data_main/58feceac-5a88-488f-bf51-abcb8bfc25a7/main.jpg,Mid,10
1,-3.707021800000007,40.4172215,1000,data_main/5944755b-b525-405a-98e4-39b1b63988c2/main.jpg,Mid,3
2,-3.700373464615154,40.44209227424258,600,data_main/59946ead-2409-45d2-a90e-24686f47de79/main.jpg,Low,13
2,-3.6881736870813953,40.41658537956355,600,data_main/59f60b14-8b4a-40f0-90e1-fbd954784073/main.jpg,Low,13
1,-7.86875,43.76877777777778,1000,data_main/5a0d76b1-1f08-4e7d-8f0c-c7303ddb0c79/main.jpg,Mid,10
2,-3.68116555456384,40.43111341538865,600,data_main/5a246bce-a38f-4525-8fc6-7e667322609d/main.jpg,Low,13
1,-3.7194227377502416,40.46874644153914,800,data_main/5a3f3d8f-3ac6-4932-8359-a25bce263211/main.jpg,Low,13
3,-3.6527048217811418,40.472457761674775,500,data_main/5a476ad2-b756-44c7-b399-a2935454e127/main.jpg,Mid,13
1,2.647804034398933,39.57342136875768,500,data_main/5aefdb13-8cef-4609-b2ca-3adeea844a53/main.jpg,Low,0
1,-3.691122886976256,40.425366531018334,500,data_main/5b0fbc09-5568-4c37-a612-bb2e42238abc/main.jpg,High,0
3,-3.9931478912468137,40.39607600807622,100,data_main/5b1d7171-ebf5-4017-afbe-2b740b0c49fe/main.jpg,High,0
1,13.160576782803332,50.01648414650183,1000,data_main/5b38dcaa-19ac-422d-9c74-5b29e2a19629/main.jpg,High,6
1,-3.7102689441860126,40.4232376492877,800,data_main/5b3ce602-0e5a-47d7-b77f-58a1859c21d6/main.jpg,Mid,10
1,-3.716268808325109,40.424301175943256,900,data_main/5b6f9bea-3fdb-4507-b2d6-37a4f71d9fdf/main.jpg,High,10
1,-3.700812220102568,40.41800496217898,900,data_main/5b9a87ad-a72d-4edb-8e31-3883a3984564/main.jpg,Mid,10
3,-3.7198757694072095,40.38295068922455,500,data_main/5bd106d7-4c9f-47ab-99bc-2e2420ca0612/main.jpg,Low,13
1,-7.415805555555556,42.37580555555556,1000,data_main/5bd240d7-db33-445c-bc40-8a8c94051473/main.jpg,High,10
4,-3.6106486786166943,40.40923034349567,300,data_main/5c178e8c-c579-4a15-8056-a73079416bd9/main.jpg,High,13
2,-3.699651557639726,40.44249851676524,600,data_main/5c6090de-371a-40ac-8985-6258424b5a31/main.jpg,Mid,10
3,-3.7097882216017055,40.42305832746606,500,data_main/5c7fd522-a8d1-462a-b146-6ee7c1991bfb/main.jpg,Mid,10
2,-3.7241180548635584,40.4292397414403,700,data_main/5c8ed64d-1ed8-4e46-b9e9-bac586ba0bce/main.jpg,Mid,13
2,-3.686161231509244,40.42037213070657,600,data_main/5ccf24f2-a574-42c9-ac21-16bdebf16b8d/main.jpg,High,13
2,-3.7126774084733696,40.44298464158624,700,data_main/5cdad26c-2154-4ea1-a8cb-dd1149f2c61a/main.jpg,Low,13
1,-7.326083333333333,42.73222222222223,1000,data_main/5d1550f3-fcd0-4982-ad76-2b24e0ffb280/main.jpg,High,10
2,-3.685806028277646,40.41673458392933,700,data_main/5d69e585-b1a8-4a3b-ad6d-8ca469afc8a5/main.jpg,Low,13
2,-3.7190123137270414,40.43356890934388,700,data_main/5dbea96d-1ff4-4d46-8ba7-f0a19aa08d69/main.jpg,Low,13
1,2.652897544181575,39.57016031648573,500,data_main/5dfc63e2-189f-41c0-bf22-cc57c3af7a61/main.jpg,Low,0
1,-73.9761408,40.77652579999999,1000,data_main/5e3da019-63fe-46c5-b2b5-e11ad977f605/main.jpg,Mid,6
1,-3.6923116993889695,40.40792245547035,800,data_main/5e4147cf-7414-431b-a563-e2f8c8cdf6a3/main.jpg,Mid,10
1,14.515546399999948,35.8975216,1000,data_main/5e75966e-c9b5-4fb5-ae00-0e347437237a/main.jpg,Mid,3
2,-3.681930865584929,40.41698284219226,700,data_main/5e81bbf0-ff3f-4813-9124-e394251fd928/main.jpg,Low,12
1,2.6540652423273694,39.5777234875653,500,data_main/5f03487a-4aed-4383-aa9c-da80ba8fd66c/main.jpg,Low,0
2,-3.682116545097765,40.42175951375861,700,data_main/5f2fce13-edd5-49d4-9881-d97adc71482a/main.jpg,High,10
1,16.369938899999966,48.20554019999999,1000,data_main/5f3bc731-0f67-4d77-8399-8aec360783f1/main.jpg,Low,6
2,-3.7077278705268566,40.421052935047896,600,data_main/5f3e6408-25b6-4d61-bd7b-c2ee8ef03d09/main.jpg,Mid,10
1,12.488406867459162,41.90491620283755,1000,data_main/5f4c992a-9dfc-4808-ad22-430efafbb2d5/main.jpg,Mid,5
2,-3.712797101192608,40.41775151240112,700,data_main/5fb1caba-2528-437f-a301-93887de6a7c2/main.jpg,Low,13
2,2.647140381531611,39.57006818954706,250,data_main/601525b1-d994-4dea-8479-e252c849fc29/main.jpg,Low,0
2,-3.6901678423327184,40.4237176626817,700,data_main/60261bcb-7538-4357-9a72-28181aa0eb48/main.jpg,Low,13
1,-7.215,42.33358333333334,1000,data_main/60373c07-e56b-4693-80fc-aea8edba4578/main.jpg,Mid,10
2,-3.7124423595945215,40.422114071900566,600,data_main/6098fb44-b491-4ebf-a7af-74e860b7ce33/main.jpg,High,10
1,45.20274280000001,39.7315685,1000,data_main/60cc53a6-972a-4de7-bcca-8fa376467d64/main.jpg,Mid,3
1,-3.605304,37.18769,1000,data_main/61397391-5a29-4193-84cb-0c28b5f71785/main.jpg,Mid,3
1,-3.712487513615302,40.42080748389768,900,data_main/616e4109-6113-495f-b405-8e7b9cad0c98/main.jpg,Mid,10
3,-3.7028414131115097,40.42044310282671,500,data_main/6182349e-f12b-4a85-bf5c-0c4daf8b3dfa/main.jpg,High,10
1,21.484256,54.042053,1000,data_main/61a339d8-d9d6-4abc-9425-455d062e3338/main.jpg,High,6
1,-8.88586111111111,42.78347222222222,1000,data_main/62704b97-5148-4a08-903d-737645bc3426/main.jpg,Mid,10
2,-3.6990361124857296,40.41267335016478,700,data_main/6282a5aa-6643-4384-9612-5bc987779750/main.jpg,Mid,10
3,-3.666966319560538,40.388853604756505,500,data_main/6296712b-7068-46af-9ccb-181e8485ca98/main.jpg,Low,13
2,-3.7035096605425206,40.418961556184286,600,data_main/62ae0a14-d9a0-47c5-97db-7878cd1e9c24/main.jpg,Low,13
2,-3.694627300005272,40.44268919706804,600,data_main/62c5040b-f590-4294-9dd9-d7c44ae7356f/main.jpg,High,10
2,2.64776964573402,39.57157665198282,250,data_main/62fd7fb6-31ce-4ef9-9373-546f0aa6087e/main.jpg,Low,0
1,-99.2238933,19.4024843,1000,data_main/6339c444-16a9-4d33-8ddc-a7ab91de04c7/main.jpg,High,5
2,-3.7142697712670816,40.46325799880778,700,data_main/6340507e-751f-4f51-a4d5-bf58bea851bf/main.jpg,Low,12
1,107.59086279999995,16.4637117,1000,data_main/635f52ce-9024-430d-8a22-58eba3bdc5fa/main.jpg,Mid,5
2,-3.743477331444725,40.416531259662285,600,data_main/6399463b-9a32-4bca-affc-20715ed41a6e/main.jpg,High,13
2,-3.6771876805396864,40.40180567689773,600,data_main/64227ca5-68db-49c8-a414-4c197e9807d1/main.jpg,High,10
1,-3.6933720637143432,40.41100296472787,800,data_main/64473082-3944-4407-8445-3d0dec7c88f5/main.jpg,High,10
1,16.617116277909872,46.24910238450831,1000,data_main/647158a1-6409-4af6-b7e1-061fddb4d245/main.jpg,High,1
3,-3.71137575759853,40.4160017137785,100,data_main/64a7b51c-5bc3-4a7d-9f45-72ff0f80d9ff/main.jpg,High,0
1,-3.688962301377616,40.40771563121752,1000,data_main/64bd7652-5b5c-4c28-90a6-f0aa1e5e452f/main.jpg,Mid,4
1,-6.831666666666666,42.84305555555556,1000,data_main/6502d552-d963-4ebe-92e5-f52e2009b0d8/main.jpg,High,10
2,-58.38591021439375,-34.60967716331388,250,data_main/651efcc9-29a8-4781-bf73-10dfa65a7d69/main.jpg,Mid,3
2,-3.712537611175852,40.417735093862426,700,data_main/6595f2a0-b89a-42fc-96fe-c9f7502b51a2/main.jpg,Low,13
1,-3.7146293213905,40.41490235415369,800,data_main/65b4144c-8961-4b73-9feb-8c7826214c17/main.jpg,Mid,13
1,7.680516699999998,45.0494913,1000,data_main/66994567-dd56-4cc4-a074-765b14e5733a/main.jpg,High,5
2,-3.688573044277186,40.42338482879358,700,data_main/66a2ef5d-86f2-41b9-8f4e-885faedcce93/main.jpg,Low,13
1,-3.9436140663208334,41.035001154429686,1000,data_main/66d5b206-88e3-4213-a178-1856658b224a/main.jpg,Low,7
1,-3.689441908502898,40.43491329886507,800,data_main/66fa5488-dfbb-4e7b-9cbd-c0ea44f9c164/main.jpg,Low,13
1,-8.018500000000001,42.76269444444444,1000,data_main/670f580e-fa6f-47ad-8bd2-f199ee38b389/main.jpg,High,10
1,-3.7150194677852895,40.41397946061131,600,data_main/6722f309-c1e8-446a-bcec-ff4d8b448923/main.jpg,Mid,2
1,-74.796588,10.946177,1000,data_main/672743ac-9e19-4add-a20c-fb3d80e17ac1/main.jpg,High,4
1,2.645645786508946,39.57059931528129,500,data_main/67a5b881-08d3-4ebf-8bb5-01bee12dd6e9/main.jpg,Low,0
1,-3.6886328999885234,40.42347456265254,800,data_main/67b0ce15-3aa5-4f47-86f4-efcbbfdb85c4/main.jpg,Low,13
1,-3.711484696728996,40.41960644893689,800,data_main/67e128ab-2cba-40e5-bd23-5e386ff5c6f8/main.jpg,Mid,13
2,-3.6950725920539,40.418075647306665,700,data_main/67e92de5-512d-4dd5-9785-1ba8bedba27e/main.jpg,Mid,10
2,-3.7083241323093614,40.408827275648434,700,data_main/67fcef6c-a652-45bc-ab94-aa5648c098d8/main.jpg,Mid,10
1,-3.689062436671433,40.40780526727448,900,data_main/68041318-364f-492a-8585-6da61cbfad93/main.jpg,Mid,10
2,-3.6803869236490776,40.4205323834076,700,data_main/6838982f-6910-4d76-a938-9caeeffc2e6a/main.jpg,High,13
1,2.6480262581489376,39.5737622621947,500,data_main/6861fb13-c180-4d8a-a012-a1082ac240ae/main.jpg,Low,0
1,-3.762097422985464,40.448713343630445,800,data_main/689bcd45-30f6-4bf2-98ee-e21b0a139d17/main.jpg,High,12
1,-102.29979709999998,18.2499809,1000,data_main/68d5d91d-4ade-4e6e-84e2-1a8544c9e87d/main.jpg,Mid,4
1,-3.714745178181626,40.414712448094456,900,data_main/68d8525b-9cbc-4b7e-b435-afe7b014490a/main.jpg,High,10
2,-3.701197422725348,40.44539205139684,600,data_main/6904d998-ee84-47ef-955a-4ec5d4fc45e7/main.jpg,Mid,10
2,-3.6835150707314974,40.41048685832594,600,data_main/69182411-f09d-46b9-a945-488ad4e6d520/main.jpg,High,13
1,-3.2249004999999897,43.3934079,1000,data_main/692ba0be-daa6-446f-87c3-78bbf57f57ce/main.jpg,Low,4
2,-3.678361410746561,40.41485957593277,600,data_main/692c21ed-74fa-49b1-8f2c-cacff31fc7fe/main.jpg,Low,13
1,-3.964373,41.120834,1000,data_main/69b2c6be-ca70-4cbe-80c5-b535bc5a4a8a/main.jpg,High,5
1,-6.875638888888889,42.85611111111111,1000,data_main/69cf986c-6b08-461a-8dfd-16934ffe185e/main.jpg,High,10
2,-3.702141292184917,40.443798735468,600,data_main/69f9ce93-ddfc-448c-ba68-e741988c4734/main.jpg,Mid,10
1,-3.6919848637416672,40.41237342351499,800,data_main/6a037c5d-6610-43e8-ae0e-969ca223cf37/main.jpg,Mid,13
2,-3.688398035603496,40.43523463888451,250,data_main/6a0da2e1-d05f-48e4-af8c-ff9cb2ad440e/main.jpg,Low,0
1,-4.214417400000002,43.3853167,1000,data_main/6a2e353d-6799-4c6e-9351-5d3af0c5bd8c/main.jpg,High,5
2,-3.687752819735453,40.43312847237076,700,data_main/6a33f519-8c7f-47fa-8839-fd4395d1ca28/main.jpg,Low,13
1,-3.711869612262677,40.4158653285055,900,data_main/6a531fa9-4d33-42ad-857d-313f9dc6afb4/main.jpg,Mid,10
1,-7.298805555555555,42.21802777777778,1000,data_main/6a5c02f7-065c-4ce6-9510-013a87ba96a3/main.jpg,Mid,10
3,-3.721704566352755,40.42844402173949,500,data_main/6a5fd204-f594-4565-bf02-ad86414ea653/main.jpg,Low,13
1,-3.687822350341945,40.44010528590579,500,data_main/6acc0de0-7533-496c-95e0-8028cf3fdf5c/main.jpg,High,0
1,-3.692264914659393,40.41094831650798,800,data_main/6b0bfd94-57ea-4474-a322-71e40943b6e5/main.jpg,Mid,13
1,-3.703510993080645,40.42248408139826,900,data_main/6b138e45-4c2f-4f9e-bdda-7eb4c3ef3609/main.jpg,High,10
1,-0.9852765000000544,37.6023257,1000,data_main/6b36a3b5-e3b0-4dfb-9edf-4213f6fed45e/main.jpg,Low,6
2,-3.657652234396238,40.43906039418887,600,data_main/6b46254f-eda4-4aa2-9d37-6099c57a5a5a/main.jpg,Low,12
2,-3.7125846609181177,40.41884291549989,700,data_main/6b7ffe97-2982-4894-a39a-a4ae86cf610a/main.jpg,Low,13
1,-3.689581981243273,40.43214460151004,800,data_main/6b9cff68-0a16-4266-ba93-00235c84e559/main.jpg,Low,13
2,-3.726291684435721,40.43622610775022,600,data_main/6c33a4ef-786c-44a5-8bb8-51b07b119c1a/main.jpg,Mid,13
1,24.79043409999997,46.2176,1000,data_main/6c353b05-8aba-4c56-90ad-3ecd7c8f5de4/main.jpg,High,4
1,-8.28163888888889,43.46441666666667,1000,data_main/6c59c4df-721d-4466-b1a3-507b2f0db795/main.jpg,High,10
1,-7.4348888888888895,41.9415,1000,data_main/6ca859b4-e4fe-4022-b4f7-20c658b86104/main.jpg,Mid,10
2,2.6526376655899773,39.56896793212968,250,data_main/6cfae6e1-a344-4c39-aa6b-71753a300294/main.jpg,Low,0
2,-3.681953804971588,40.42161324583443,600,data_main/6d04e0e7-1694-45f5-a37f-df9543d1ce5f/main.jpg,Mid,13
2,-3.7817656971646993,40.45865696697999,600,data_main/6d0c5c92-be80-4b1a-a04c-e5e0647e6596/main.jpg,Low,12
1,-3.6907524317049822,40.42593095487881,800,data_main/6d10188f-f447-4e9f-8586-847d657032d4/main.jpg,Low,13
1,-3.689441908502898,40.43491329886507,800,data_main/6d25c3b2-4c10-476d-84dd-28e9c23ce44d/main.jpg,Low,13
1,2.62568225767263,39.6183812969093,500,data_main/6d63cdf0-8557-4344-973f-f4c2ecda3726/main.jpg,Low,0
2,-3.681866201432033,40.42110925617198,600,data_main/6d6c96ff-de5f-4b41-874f-472ff3aa018c/main.jpg,High,13
1,-3.5911332000000584,37.1846102,1000,data_main/6d8e0784-950e-4977-842c-eaf02129613e/main.jpg,High,4
1,-3.6634101865892,40.43227072485769,800,data_main/6e8507b2-7a54-46b0-8833-0ba50813e19b/main.jpg,Mid,10
2,-3.7446017803511418,40.45332653819756,700,data_main/6e8d5b40-4777-4b71-b951-a27fe1f486b5/main.jpg,Mid,13
2,-3.684454707612634,40.418310166004126,600,data_main/6eb91918-9abd-427b-9209-55609eb62072/main.jpg,High,13
1,-3.690637405772645,40.423525668802256,800,data_main/6f1c88e9-42b5-4018-81a7-6668407017da/main.jpg,Mid,13
1,-4.182736299999988,40.5483956,1000,data_main/6f3b74a9-ddbc-41e3-add5-2125c98d4f1b/main.jpg,Mid,1
2,-3.690960794427876,40.42056877187843,600,data_main/6fb120e2-9fb4-45f8-a9c0-7fb1cbf1036c/main.jpg,High,10
2,-3.638467892143048,40.39036583479132,700,data_main/6fc86023-276c-4831-ae80-97b4517c74f5/main.jpg,Low,13
1,85.21239289999994,23.3046671,1000,data_main/6fede09c-22aa-45ce-ab0e-f2e95f7ca7b0/main.jpg,Mid,4
1,-3.687515661302191,40.43299474767963,800,data_main/70103f56-3407-45f3-9865-e084d7a6b2bc/main.jpg,Low,13
1,-67.16667180000002,-27.6833305,1000,data_main/703758bd-fa44-4128-b9bf-3fb5a1f4aee3/main.jpg,Mid,4
3,-3.7192271957409138,40.44549064892974,500,data_main/70475922-b8ec-482c-ba75-229af07981e9/main.jpg,Low,13
1,-3.6972067902718897,40.39245798191536,900,data_main/708e2c91-f52f-4429-a0ae-c02f5a1576d8/main.jpg,High,10
1,9.117038800000046,39.2189722,1000,data_main/70b23a06-ccc6-4e37-b78f-3992f824119d/main.jpg,High,4
2,-3.700392034488641,40.41726876694756,700,data_main/70b5677c-1e0f-43b8-b900-b580599ecf17/main.jpg,High,10
